CalendarDate,Link,Day,Week,Year,Team,Opp,Site,Q1,Q2,Q3,Q4,Final,Line,Total,SUm,ATSm,OUm,DPS,DPA,SUr,ATSr,OUr,ot
"Dec 03, 2017",view,Sunday,13,2017,Bears,Fortyniners,home,7-3,7-6,0-3,0-3,14-15,-3.0,40.5,-1,-4.0,-11.5,-7.8,-3.8,L,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Fortyniners,Bears,away,3-7,6-7,3-0,3-0,15-14,3.0,40.5,1,4.0,-11.5,-3.8,-7.8,W,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Bills,Patriots,home,0-3,3-6,0-14,0-0,3-23,8.5,48.5,-20,-11.5,-22.5,-17.0,-5.5,L,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Patriots,Bills,away,3-0,6-3,14-0,0-0,23-3,-8.5,48.5,20,11.5,-22.5,-5.5,-17.0,W,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Cardinals,Rams,home,0-16,13-3,0-7,3-6,16-32,7.5,45.0,-16,-8.5,3,-2.8,5.8,L,L,O,0
"Dec 03, 2017",view,Sunday,13,2017,Rams,Cardinals,away,16-0,3-13,7-0,6-3,32-16,-7.5,45.0,16,8.5,3,5.8,-2.8,W,W,O,0
"Dec 03, 2017",view,Sunday,13,2017,Chargers,Browns,home,0-0,9-7,10-0,0-3,19-10,-13.5,43.0,9,-4.5,-14,-9.2,-4.8,W,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Browns,Chargers,away,0-0,7-9,0-10,3-0,10-19,13.5,43.0,-9,4.5,-14,-4.8,-9.2,L,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Dolphins,Broncos,home,2-0,14-3,10-6,9-0,35-9,1.0,41.0,26,27,3,15.0,-12.0,W,W,O,0
"Dec 03, 2017",view,Sunday,13,2017,Broncos,Dolphins,away,0-2,3-14,6-10,0-9,9-35,-1.0,41.0,-26,-27,3,-12.0,15.0,L,L,O,0
"Dec 03, 2017",view,Sunday,13,2017,Falcons,Vikings,home,3-0,3-7,3-0,0-7,9-14,-2.0,47.0,-5,-7,-24.0,-15.5,-8.5,L,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Vikings,Falcons,away,0-3,7-3,0-3,7-0,14-9,2.0,47.0,5,7,-24.0,-8.5,-15.5,W,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Jaguars,Colts,home,7-0,9-3,11-7,3-0,30-10,-10.5,40.5,20,9.5,-0.5,4.5,-5.0,W,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Colts,Jaguars,away,0-7,3-9,7-11,0-3,10-30,10.5,40.5,-20,-9.5,-0.5,-5.0,4.5,L,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Jets,Chiefs,home,14-14,7-3,6-7,11-7,38-31,3.5,44.5,7,10.5,24.5,17.5,7.0,W,W,O,0
"Dec 03, 2017",view,Sunday,13,2017,Chiefs,Jets,away,14-14,3-7,7-6,7-11,31-38,-3.5,44.5,-7,-10.5,24.5,7.0,17.5,L,L,O,0
"Dec 03, 2017",view,Sunday,13,2017,Packers,Buccaneers,home,3-7,14-3,0-0,3-10,26-20,-2.5,45.0,6,3.5,1.0,2.2,-1.2,W,W,O,1
"Dec 03, 2017",view,Sunday,13,2017,Buccaneers,Packers,away,7-3,3-14,0-0,10-3,20-26,2.5,45.0,-6,-3.5,1.0,-1.2,2.2,L,L,O,1
"Dec 03, 2017",view,Sunday,13,2017,Raiders,Giants,home,7-7,3-0,0-0,14-10,24-17,-7.5,41.5,7,-0.5,-0.5,-0.5,0.0,W,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Giants,Raiders,away,7-7,0-3,0-0,10-14,17-24,7.5,41.5,-7,0.5,-0.5,0.0,-0.5,L,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Ravens,Lions,home,3-0,17-0,0-13,24-7,44-20,-3.0,43.5,24,21.0,20.5,20.8,-0.2,W,W,O,0
"Dec 03, 2017",view,Sunday,13,2017,Lions,Ravens,away,0-3,0-17,13-0,7-24,20-44,3.0,43.5,-24,-21.0,20.5,-0.2,20.8,L,L,O,0
"Dec 03, 2017",view,Sunday,13,2017,Saints,Panthers,home,7-7,14-7,7-0,3-7,31-21,-5.5,48.0,10,4.5,4.0,4.2,-0.2,W,W,O,0
"Dec 03, 2017",view,Sunday,13,2017,Panthers,Saints,away,7-7,7-14,0-7,7-3,21-31,5.5,48.0,-10,-4.5,4.0,-0.2,4.2,L,L,O,0
"Dec 03, 2017",view,Sunday,13,2017,Seahawks,Eagles,home,10-0,0-3,7-0,7-7,24-10,3.5,47.0,14,17.5,-13.0,2.2,-15.2,W,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Eagles,Seahawks,away,0-10,3-0,0-7,7-7,10-24,-3.5,47.0,-14,-17.5,-13.0,-15.2,2.2,L,L,U,0
"Dec 03, 2017",view,Sunday,13,2017,Titans,Texans,home,0-3,10-7,7-0,7-3,24-13,-7.0,42.5,11,4,-5.5,-0.8,-4.8,W,W,U,0
"Dec 03, 2017",view,Sunday,13,2017,Texans,Titans,away,3-0,7-10,0-7,3-7,13-24,7.0,42.5,-11,-4,-5.5,-4.8,-0.8,L,L,U,0
"Nov 30, 2017",view,Thursday,13,2017,Cowboys,Redskins,home,0-0,17-7,0-0,21-7,38-14,0.0,47.0,24,24,5.0,14.5,-9.5,W,W,O,0
"Nov 30, 2017",view,Thursday,13,2017,Redskins,Cowboys,away,0-0,7-17,0-0,7-21,14-38,0.0,47.0,-24,-24,5.0,-9.5,14.5,L,L,O,0
"Nov 27, 2017",view,Monday,12,2017,Ravens,Texans,home,0-7,17-3,0-3,6-3,23-16,-7.5,38.0,7,-0.5,1.0,0.2,0.8,W,L,O,0
"Nov 27, 2017",view,Monday,12,2017,Texans,Ravens,away,7-0,3-17,3-0,3-6,16-23,7.5,38.0,-7,0.5,1.0,0.8,0.2,L,W,O,0
"Nov 26, 2017",view,Sunday,12,2017,Bengals,Browns,home,7-3,9-3,7-3,7-7,30-16,-8.0,39.0,14,6,7,6.5,0.5,W,W,O,0
"Nov 26, 2017",view,Sunday,12,2017,Browns,Bengals,away,3-7,3-9,3-7,7-7,16-30,8.0,39.0,-14,-6,7,0.5,6.5,L,L,O,0
"Nov 26, 2017",view,Sunday,12,2017,Cardinals,Jaguars,home,3-0,10-3,3-7,11-14,27-24,4.5,38.0,3,7.5,13.0,10.2,2.8,W,W,O,0
"Nov 26, 2017",view,Sunday,12,2017,Jaguars,Cardinals,away,0-3,3-10,7-3,14-11,24-27,-4.5,38.0,-3,-7.5,13.0,2.8,10.2,L,L,O,0
"Nov 26, 2017",view,Sunday,12,2017,Chiefs,Bills,home,0-7,3-6,7-3,0-0,10-16,-8.5,46.0,-6,-14.5,-20,-17.2,-2.8,L,L,U,0
"Nov 26, 2017",view,Sunday,12,2017,Bills,Chiefs,away,7-0,6-3,3-7,0-0,16-10,8.5,46.0,6,14.5,-20,-2.8,-17.2,W,W,U,0
"Nov 26, 2017",view,Sunday,12,2017,Colts,Titans,home,0-6,13-0,3-7,0-7,16-20,3.5,45.5,-4,-0.5,-9.5,-5.0,-4.5,L,L,U,0
"Nov 26, 2017",view,Sunday,12,2017,Titans,Colts,away,6-0,0-13,7-3,7-0,20-16,-3.5,45.5,4,0.5,-9.5,-4.5,-5.0,W,W,U,0
"Nov 26, 2017",view,Sunday,12,2017,Eagles,Bears,home,7-0,17-0,0-3,7-0,31-3,-14.0,43.5,28,14.0,-9.5,2.2,-11.8,W,W,U,0
"Nov 26, 2017",view,Sunday,12,2017,Bears,Eagles,away,0-7,0-17,3-0,0-7,3-31,14.0,43.5,-28,-14.0,-9.5,-11.8,2.2,L,L,U,0
"Nov 26, 2017",view,Sunday,12,2017,Falcons,Buccaneers,home,3-3,17-3,7-7,7-7,34-20,-10.0,48.0,14,4.0,6,5.0,1.0,W,W,O,0
"Nov 26, 2017",view,Sunday,12,2017,Buccaneers,Falcons,away,3-3,3-17,7-7,7-7,20-34,10.0,48.0,-14,-4.0,6,1.0,5.0,L,L,O,0
"Nov 26, 2017",view,Sunday,12,2017,Fortyniners,Seahawks,home,0-0,3-7,3-7,7-10,13-24,6.5,45.0,-11,-4.5,-8.0,-6.2,-1.8,L,L,U,0
"Nov 26, 2017",view,Sunday,12,2017,Seahawks,Fortyniners,away,0-0,7-3,7-3,10-7,24-13,-6.5,45.0,11,4.5,-8.0,-1.8,-6.2,W,W,U,0
"Nov 26, 2017",view,Sunday,12,2017,Jets,Panthers,home,3-3,7-9,7-6,10-17,27-35,5.5,40.0,-8,-2.5,22.0,9.8,12.2,L,L,O,0
"Nov 26, 2017",view,Sunday,12,2017,Panthers,Jets,away,3-3,9-7,6-7,17-10,35-27,-5.5,40.0,8,2.5,22.0,12.2,9.8,W,W,O,0
"Nov 26, 2017",view,Sunday,12,2017,Patriots,Dolphins,home,14-0,7-10,7-0,7-7,35-17,-17.0,49.0,18,1.0,3,2.0,1.0,W,W,O,0
"Nov 26, 2017",view,Sunday,12,2017,Dolphins,Patriots,away,0-14,10-7,0-7,7-7,17-35,17.0,49.0,-18,-1.0,3,1.0,2.0,L,L,O,0
"Nov 26, 2017",view,Sunday,12,2017,Raiders,Broncos,home,0-0,14-0,7-0,0-14,21-14,-4.0,41.5,7,3.0,-6.5,-1.8,-4.8,W,W,U,0
"Nov 26, 2017",view,Sunday,12,2017,Broncos,Raiders,away,0-0,0-14,0-7,14-0,14-21,4.0,41.5,-7,-3.0,-6.5,-4.8,-1.8,L,L,U,0
"Nov 26, 2017",view,Sunday,12,2017,Rams,Saints,home,10-7,7-3,3-0,6-10,26-20,-2.5,53.5,6,3.5,-7.5,-2.0,-5.5,W,W,U,0
"Nov 26, 2017",view,Sunday,12,2017,Saints,Rams,away,7-10,3-7,0-3,10-6,20-26,2.5,53.5,-6,-3.5,-7.5,-5.5,-2.0,L,L,U,0
"Nov 26, 2017",view,Sunday,12,2017,Steelers,Packers,home,6-14,8-0,7-7,10-7,31-28,-14.0,43.5,3,-11.0,15.5,2.2,13.2,W,L,O,0
"Nov 26, 2017",view,Sunday,12,2017,Packers,Steelers,away,14-6,0-8,7-7,7-10,28-31,14.0,43.5,-3,11.0,15.5,13.2,2.2,L,W,O,0
"Nov 23, 2017",view,Thursday,12,2017,Cowboys,Chargers,home,0-0,0-3,0-13,6-12,6-28,2.0,47.5,-22,-20,-13.5,-16.8,3.2,L,L,U,0
"Nov 23, 2017",view,Thursday,12,2017,Chargers,Cowboys,away,0-0,3-0,13-0,12-6,28-6,-2.0,47.5,22,20,-13.5,3.2,-16.8,W,W,U,0
"Nov 23, 2017",view,Thursday,12,2017,Lions,Vikings,home,0-13,10-7,6-7,7-3,23-30,2.5,45.0,-7,-4.5,8.0,1.8,6.2,L,L,O,0
"Nov 23, 2017",view,Thursday,12,2017,Vikings,Lions,away,13-0,7-10,7-6,3-7,30-23,-2.5,45.0,7,4.5,8.0,6.2,1.8,W,W,O,0
"Nov 23, 2017",view,Thursday,12,2017,Redskins,Giants,home,0-0,3-3,7-7,10-0,20-10,-7.5,44.5,10,2.5,-14.5,-6.0,-8.5,W,W,U,0
"Nov 23, 2017",view,Thursday,12,2017,Giants,Redskins,away,0-0,3-3,7-7,0-10,10-20,7.5,44.5,-10,-2.5,-14.5,-8.5,-6.0,L,L,U,0
"Nov 20, 2017",view,Monday,11,2017,Seahawks,Falcons,home,7-14,10-10,6-7,8-3,31-34,-1.5,45.5,-3,-4.5,19.5,7.5,12.0,L,L,O,0
"Nov 20, 2017",view,Monday,11,2017,Falcons,Seahawks,away,14-7,10-10,7-6,3-8,34-31,1.5,45.5,3,4.5,19.5,12.0,7.5,W,W,O,0
"Nov 19, 2017",view,Sunday,11,2017,Bears,Lions,home,10-0,7-21,0-0,7-6,24-27,3.0,40.5,-3,0.0,10.5,5.2,5.2,L,P,O,0
"Nov 19, 2017",view,Sunday,11,2017,Lions,Bears,away,0-10,21-7,0-0,6-7,27-24,-3.0,40.5,3,0.0,10.5,5.2,5.2,W,P,O,0
"Nov 19, 2017",view,Sunday,11,2017,Broncos,Bengals,home,7-6,0-7,3-0,7-7,17-20,-2.5,38.0,-3,-5.5,-1,-3.2,2.2,L,L,U,0
"Nov 19, 2017",view,Sunday,11,2017,Bengals,Broncos,away,6-7,7-0,0-3,7-7,20-17,2.5,38.0,3,5.5,-1,2.2,-3.2,W,W,U,0
"Nov 19, 2017",view,Sunday,11,2017,Browns,Jaguars,home,0-7,7-3,0-0,0-9,7-19,7.5,37.5,-12,-4.5,-11.5,-8.0,-3.5,L,L,U,0
"Nov 19, 2017",view,Sunday,11,2017,Jaguars,Browns,away,7-0,3-7,0-0,9-0,19-7,-7.5,37.5,12,4.5,-11.5,-3.5,-8.0,W,W,U,0
"Nov 19, 2017",view,Sunday,11,2017,Chargers,Bills,home,10-7,27-0,10-3,7-14,54-24,-6.5,41.0,30,23.5,37,30.2,6.8,W,W,O,0
"Nov 19, 2017",view,Sunday,11,2017,Bills,Chargers,away,7-10,0-27,3-10,14-7,24-54,6.5,41.0,-30,-23.5,37,6.8,30.2,L,L,O,0
"Nov 19, 2017",view,Sunday,11,2017,Cowboys,Eagles,home,6-7,3-0,0-16,0-14,9-37,6.0,48.5,-28,-22,-2.5,-12.2,9.8,L,L,U,0
"Nov 19, 2017",view,Sunday,11,2017,Eagles,Cowboys,away,7-6,0-3,16-0,14-0,37-9,-6.0,48.5,28,22,-2.5,9.8,-12.2,W,W,U,0
"Nov 19, 2017",view,Sunday,11,2017,Dolphins,Buccaneers,home,7-3,0-17,6-0,7-10,20-30,1.5,42.5,-10,-8.5,7.5,-0.5,8.0,L,L,O,0
"Nov 19, 2017",view,Sunday,11,2017,Buccaneers,Dolphins,away,3-7,17-0,0-6,10-7,30-20,-1.5,42.5,10,8.5,7.5,8.0,-0.5,W,W,O,0
"Nov 19, 2017",view,Sunday,11,2017,Giants,Chiefs,home,0-0,6-3,0-0,3-6,12-9,10.0,45.5,3,13,-24.5,-5.8,-18.8,W,W,U,1
"Nov 19, 2017",view,Sunday,11,2017,Chiefs,Giants,away,0-0,3-6,0-0,6-3,9-12,-10.0,45.5,-3,-13,-24.5,-18.8,-5.8,L,L,U,1
"Nov 19, 2017",view,Sunday,11,2017,Packers,Ravens,home,0-0,0-6,0-7,0-10,0-23,2.0,38.5,-23,-21.0,-15.5,-18.2,2.8,L,L,U,0
"Nov 19, 2017",view,Sunday,11,2017,Ravens,Packers,away,0-0,6-0,7-0,10-0,23-0,-2.0,38.5,23,21.0,-15.5,2.8,-18.2,W,W,U,0
"Nov 19, 2017",view,Sunday,11,2017,Raiders,Patriots,neutral,0-7,0-10,0-13,8-3,8-33,7.0,54.5,-25,-18,-13.5,-15.8,2.2,L,L,U,0
"Nov 19, 2017",view,Sunday,11,2017,Patriots,Raiders,neutral,7-0,10-0,13-0,3-8,33-8,-7.0,54.5,25,18,-13.5,2.2,-15.8,W,W,U,0
"Nov 19, 2017",view,Sunday,11,2017,Saints,Redskins,home,10-10,3-7,0-7,18-7,34-31,-9.0,52.5,3,-6,12.5,3.2,9.2,W,L,O,1
"Nov 19, 2017",view,Sunday,11,2017,Redskins,Saints,away,10-10,7-3,7-0,7-18,31-34,9.0,52.5,-3,6,12.5,9.2,3.2,L,W,O,1
"Nov 19, 2017",view,Sunday,11,2017,Texans,Cardinals,home,0-0,10-14,7-7,14-0,31-21,-2.0,37.5,10,8,14.5,11.2,3.2,W,W,O,0
"Nov 19, 2017",view,Sunday,11,2017,Cardinals,Texans,away,0-0,14-10,7-7,0-14,21-31,2.0,37.5,-10,-8,14.5,3.2,11.2,L,L,O,0
"Nov 19, 2017",view,Sunday,11,2017,Vikings,Rams,home,0-7,7-0,0-0,17-0,24-7,-2.0,45.5,17,15,-14.5,0.2,-14.8,W,W,U,0
"Nov 19, 2017",view,Sunday,11,2017,Rams,Vikings,away,7-0,0-7,0-0,0-17,7-24,2.0,45.5,-17,-15,-14.5,-14.8,0.2,L,L,U,0
"Nov 16, 2017",view,Thursday,11,2017,Steelers,Titans,home,10-7,6-0,7-10,17-0,40-17,-7.5,44.5,23,15.5,12.5,14.0,-1.5,W,W,O,0
"Nov 16, 2017",view,Thursday,11,2017,Titans,Steelers,away,7-10,0-6,10-7,0-17,17-40,7.5,44.5,-23,-15.5,12.5,-1.5,14.0,L,L,O,0
"Nov 13, 2017",view,Monday,10,2017,Panthers,Dolphins,home,3-0,14-7,21-7,7-7,45-21,-9.0,39.5,24,15.0,26.5,20.8,5.8,W,W,O,0
"Nov 13, 2017",view,Monday,10,2017,Dolphins,Panthers,away,0-3,7-14,7-21,7-7,21-45,9.0,39.5,-24,-15.0,26.5,5.8,20.8,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Bears,Packers,home,3-3,3-7,0-3,10-10,16-23,-3.5,38.0,-7,-10.5,1.0,-4.8,5.8,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Packers,Bears,away,3-3,7-3,3-0,10-10,23-16,3.5,38.0,7,10.5,1.0,5.8,-4.8,W,W,O,0
"Nov 12, 2017",view,Sunday,10,2017,Bills,Saints,home,3-7,0-10,0-20,7-10,10-47,2.5,48.0,-37,-34.5,9.0,-12.8,21.8,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Saints,Bills,away,7-3,10-0,20-0,10-7,47-10,-2.5,48.0,37,34.5,9.0,21.8,-12.8,W,W,O,0
"Nov 12, 2017",view,Sunday,10,2017,Broncos,Patriots,home,6-14,3-13,7-7,0-7,16-41,7.5,46.0,-25,-17.5,11,-3.2,14.2,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Patriots,Broncos,away,14-6,13-3,7-7,7-0,41-16,-7.5,46.0,25,17.5,11,14.2,-3.2,W,W,O,0
"Nov 12, 2017",view,Sunday,10,2017,Buccaneers,Jets,home,3-0,0-3,6-0,6-7,15-10,0.0,42.0,5,5.0,-17.0,-6.0,-11.0,W,W,U,0
"Nov 12, 2017",view,Sunday,10,2017,Jets,Buccaneers,away,0-3,3-0,0-6,7-6,10-15,-0.0,42.0,-5,-5.0,-17.0,-11.0,-6.0,L,L,U,0
"Nov 12, 2017",view,Sunday,10,2017,Colts,Steelers,home,0-0,10-3,7-6,0-11,17-20,10.0,44.5,-3,7.0,-7.5,-0.2,-7.2,L,W,U,0
"Nov 12, 2017",view,Sunday,10,2017,Steelers,Colts,away,0-0,3-10,6-7,11-0,20-17,-10.0,44.5,3,-7.0,-7.5,-7.2,-0.2,W,L,U,0
"Nov 12, 2017",view,Sunday,10,2017,Falcons,Cowboys,home,3-7,7-0,7-0,10-0,27-7,-3.5,48.5,20,16.5,-14.5,1.0,-15.5,W,W,U,0
"Nov 12, 2017",view,Sunday,10,2017,Cowboys,Falcons,away,7-3,0-7,0-7,0-10,7-27,3.5,48.5,-20,-16.5,-14.5,-15.5,1.0,L,L,U,0
"Nov 12, 2017",view,Sunday,10,2017,Fortyniners,Giants,home,3-6,14-7,0-0,14-8,31-21,2.0,43.0,10,12.0,9.0,10.5,-1.5,W,W,O,0
"Nov 12, 2017",view,Sunday,10,2017,Giants,Fortyniners,away,6-3,7-14,0-0,8-14,21-31,-2.0,43.0,-10,-12.0,9.0,-1.5,10.5,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Jaguars,Chargers,home,6-0,0-7,8-7,3-3,20-17,-4.0,40.5,3,-1.0,-3.5,-2.2,-1.2,W,L,U,1
"Nov 12, 2017",view,Sunday,10,2017,Chargers,Jaguars,away,0-6,7-0,7-8,3-3,17-20,4.0,40.5,-3,1.0,-3.5,-1.2,-2.2,L,W,U,1
"Nov 12, 2017",view,Sunday,10,2017,Lions,Browns,home,3-10,14-0,7-14,14-0,38-24,-11.5,44.0,14,2.5,18.0,10.2,7.8,W,W,O,0
"Nov 12, 2017",view,Sunday,10,2017,Browns,Lions,away,10-3,0-14,14-7,0-14,24-38,11.5,44.0,-14,-2.5,18.0,7.8,10.2,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Rams,Texans,home,3-0,6-7,21-0,3-0,33-7,-13.0,45.5,26,13.0,-5.5,3.8,-9.2,W,W,U,0
"Nov 12, 2017",view,Sunday,10,2017,Texans,Rams,away,0-3,7-6,0-21,0-3,7-33,13.0,45.5,-26,-13.0,-5.5,-9.2,3.8,L,L,U,0
"Nov 12, 2017",view,Sunday,10,2017,Redskins,Vikings,home,10-7,7-21,3-7,10-3,30-38,2.0,43.0,-8,-6.0,25.0,9.5,15.5,L,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Vikings,Redskins,away,7-10,21-7,7-3,3-10,38-30,-2.0,43.0,8,6.0,25.0,15.5,9.5,W,W,O,0
"Nov 12, 2017",view,Sunday,10,2017,Titans,Bengals,home,7-6,10-7,0-0,7-7,24-20,-4.5,41.0,4,-0.5,3.0,1.2,1.8,W,L,O,0
"Nov 12, 2017",view,Sunday,10,2017,Bengals,Titans,away,6-7,7-10,0-0,7-7,20-24,4.5,41.0,-4,0.5,3.0,1.8,1.2,L,W,O,0
"Nov 09, 2017",view,Thursday,10,2017,Cardinals,Seahawks,home,0-7,7-8,3-0,6-7,16-22,6.0,41.5,-6,0.0,-3.5,-1.8,-1.8,L,P,U,0
"Nov 09, 2017",view,Thursday,10,2017,Seahawks,Cardinals,away,7-0,8-7,0-3,7-6,22-16,-6.0,41.5,6,0.0,-3.5,-1.8,-1.8,W,P,U,0
"Nov 06, 2017",view,Monday,9,2017,Packers,Lions,home,0-7,3-7,0-3,14-13,17-30,2.5,43.0,-13,-10.5,4.0,-3.2,7.2,L,L,O,0
"Nov 06, 2017",view,Monday,9,2017,Lions,Packers,away,7-0,7-3,3-0,13-14,30-17,-2.5,43.0,13,10.5,4.0,7.2,-3.2,W,W,O,0
"Nov 05, 2017",view,Sunday,9,2017,Cowboys,Chiefs,home,7-0,7-10,7-7,7-0,28-17,-2.5,51.5,11,8.5,-6.5,1.0,-7.5,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Chiefs,Cowboys,away,0-7,10-7,7-7,0-7,17-28,2.5,51.5,-11,-8.5,-6.5,-7.5,1.0,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Dolphins,Raiders,home,0-3,9-10,7-7,8-7,24-27,3.0,45.0,-3,0.0,6.0,3.0,3.0,L,P,O,0
"Nov 05, 2017",view,Sunday,9,2017,Raiders,Dolphins,away,3-0,10-9,7-7,7-8,27-24,-3.0,45.0,3,0.0,6.0,3.0,3.0,W,P,O,0
"Nov 05, 2017",view,Sunday,9,2017,Eagles,Broncos,home,17-3,14-6,13-0,7-14,51-23,-7.5,43.5,28,20.5,30.5,25.5,5.0,W,W,O,0
"Nov 05, 2017",view,Sunday,9,2017,Broncos,Eagles,away,3-17,6-14,0-13,14-7,23-51,7.5,43.5,-28,-20.5,30.5,5.0,25.5,L,L,O,0
"Nov 05, 2017",view,Sunday,9,2017,Fortyniners,Cardinals,home,0-7,3-7,7-0,0-6,10-20,2.5,39.0,-10,-7.5,-9.0,-8.2,-0.8,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Cardinals,Fortyniners,away,7-0,7-3,0-7,6-0,20-10,-2.5,39.0,10,7.5,-9.0,-0.8,-8.2,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Giants,Rams,home,7-7,3-20,0-21,7-3,17-51,6.0,43.5,-34,-28.0,24.5,-1.8,26.2,L,L,O,0
"Nov 05, 2017",view,Sunday,9,2017,Rams,Giants,away,7-7,20-3,21-0,3-7,51-17,-6.0,43.5,34,28.0,24.5,26.2,-1.8,W,W,O,0
"Nov 05, 2017",view,Sunday,9,2017,Jaguars,Bengals,home,3-0,10-7,3-0,7-0,23-7,-6.0,38.5,16,10,-8.5,0.8,-9.2,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Bengals,Jaguars,away,0-3,7-10,0-3,0-7,7-23,6.0,38.5,-16,-10,-8.5,-9.2,0.8,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Panthers,Falcons,home,0-10,14-0,6-0,0-7,20-17,1.5,42.0,3,4.5,-5.0,-0.2,-4.8,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Falcons,Panthers,away,10-0,0-14,0-6,7-0,17-20,-1.5,42.0,-3,-4.5,-5.0,-4.8,-0.2,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Saints,Buccaneers,home,9-0,7-3,14-0,0-7,30-10,-7.0,51.5,20,13.0,-11.5,0.8,-12.2,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Buccaneers,Saints,away,0-9,3-7,0-14,7-0,10-30,7.0,51.5,-20,-13.0,-11.5,-12.2,0.8,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Seahawks,Redskins,home,2-0,0-7,0-3,12-7,14-17,-8.0,45.0,-3,-11,-14.0,-12.5,-1.5,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Redskins,Seahawks,away,0-2,7-0,3-0,7-12,17-14,8.0,45.0,3,11,-14.0,-1.5,-12.5,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Texans,Colts,home,0-7,7-3,0-7,7-3,14-20,-6.0,46.0,-6,-12.0,-12,-12.0,0.0,L,L,U,0
"Nov 05, 2017",view,Sunday,9,2017,Colts,Texans,away,7-0,3-7,7-0,3-7,20-14,6.0,46.0,6,12.0,-12,0.0,-12.0,W,W,U,0
"Nov 05, 2017",view,Sunday,9,2017,Titans,Ravens,home,10-3,6-3,0-0,7-14,23-20,-3.5,43.0,3,-0.5,0,-0.2,0.2,W,L,P,0
"Nov 05, 2017",view,Sunday,9,2017,Ravens,Titans,away,3-10,3-6,0-0,14-7,20-23,3.5,43.0,-3,0.5,0,0.2,-0.2,L,W,P,0
"Nov 02, 2017",view,Thursday,9,2017,Jets,Bills,home,7-0,3-7,14-0,10-14,34-21,3.0,42.5,13,16.0,12.5,14.2,-1.8,W,W,O,0
"Nov 02, 2017",view,Thursday,9,2017,Bills,Jets,away,0-7,7-3,0-14,14-10,21-34,-3.0,42.5,-13,-16.0,12.5,-1.8,14.2,L,L,O,0
"Oct 30, 2017",view,Monday,8,2017,Chiefs,Broncos,home,14-0,3-3,3-10,9-6,29-19,-7.5,44.0,10,2.5,4,3.2,0.8,W,W,O,0
"Oct 30, 2017",view,Monday,8,2017,Broncos,Chiefs,away,0-14,3-3,10-3,6-9,19-29,7.5,44.0,-10,-2.5,4,0.8,3.2,L,L,O,0
"Oct 29, 2017",view,Sunday,8,2017,Bengals,Colts,home,3-0,7-13,7-7,7-3,24-23,-10.5,43.5,1,-9.5,3.5,-3.0,6.5,W,L,O,0
"Oct 29, 2017",view,Sunday,8,2017,Colts,Bengals,away,0-3,13-7,7-7,3-7,23-24,10.5,43.5,-1,9.5,3.5,6.5,-3.0,L,W,O,0
"Oct 29, 2017",view,Sunday,8,2017,Bills,Raiders,home,0-7,14-0,6-0,14-7,34-14,-2.5,47.0,20,17.5,1.0,9.2,-8.2,W,W,O,0
"Oct 29, 2017",view,Sunday,8,2017,Raiders,Bills,away,7-0,0-14,0-6,7-14,14-34,2.5,47.0,-20,-17.5,1.0,-8.2,9.2,L,L,O,0
"Oct 29, 2017",view,Sunday,8,2017,Browns,Vikings,neutral,6-3,7-9,3-11,0-10,16-33,10.5,38.5,-17,-6.5,10.5,2.0,8.5,L,L,O,0
"Oct 29, 2017",view,Sunday,8,2017,Vikings,Browns,neutral,3-6,9-7,11-3,10-0,33-16,-10.5,38.5,17,6.5,10.5,8.5,2.0,W,W,O,0
